,NH4_Loss(gN/day/m2)_Delineated_Average,Year,Step,DON_Loss(gN/day/m2)_Delineated_Average,Runoff_All(mm/day)_Delineated_Average,NO3_Loss(gN/day/m2)_Delineated_Average,DOC_Loss(gC/day/m2)_Delineated_Average,DOC_mg/L,Sfc_Water_Temp_C,CO2
2597,1.1225685057070223e-06,2005,2597,2.4182036213460383e-06,0.02342274785041809,1.1353398576829932e-06,0.0002335261378902942,0.000667217536829412,11.637501,0.000166804384207353
2598,1.1210161119379336e-06,2005,2598,2.4093178581097163e-06,0.033685538917779916,1.1290526344964744e-06,0.00023283973860088736,0.0006652563960025354,9.8375,0.00016631409900063384
2599,1.1633504755081956e-06,2005,2599,2.598428864075686e-06,0.06160479038953781,1.1315638630549074e-06,0.0002542539732530713,0.0007264399235802038,5.5625,0.00018160998089505095
2600,1.2337543466856005e-06,2005,2600,2.9280172384460457e-06,0.025582894682884216,1.1398650485716644e-06,0.00029117712983861566,0.0008319346566817591,5.5625,0.00020798366417043977
2601,1.2281600447749952e-06,2005,2601,2.901467951232917e-06,0.02396463789045811,1.1327983884257262e-06,0.00028840379673056304,0.0008240108478016088,2.4125,0.0002060027119504022
2602,1.2198401009300142e-06,2005,2602,2.8631538953050035e-06,0.02377568371593952,1.1252702734054765e-06,0.0002843288821168244,0.0008123682346194983,5.7125,0.00020309205865487456
2603,1.2098746537958505e-06,2005,2603,2.81737516161229e-06,0.02357176691293716,1.1174599876540017e-06,0.0002794455795083195,0.0007984159414523415,8.7875,0.00019960398536308536
2604,1.1987834795945671e-06,2005,2604,2.7665616926242365e-06,0.023363681510090828,1.1094898582086898e-06,0.0002739999035838992,0.0007828568673825692,8.4125,0.0001957142168456423
2605,1.188219584946637e-06,2005,2605,2.718547875701916e-06,0.02316183224320412,1.1016952612408204e-06,0.0002688600216060877,0.0007681714903031077,8.3375,0.00019204287257577692
2606,1.177906369775883e-06,2005,2606,2.672028131200932e-06,0.02296343259513378,1.0940212860077736e-06,0.00026388774858787656,0.0007539649959653616,8.7125,0.0001884912489913404
2607,1.167964001069777e-06,2005,2607,2.6275481559423497e-06,0.02277308888733387,1.0864947626032517e-06,0.0002591283991932869,0.0007403668548379626,7.0625,0.00018509171370949064
2608,1.1584451158341835e-06,2005,2608,2.5854371870082105e-06,0.02258175611495972,1.079120124813926e-06,0.0002546540927141905,0.0007275831220405443,10.2125,0.00018189578051013607
2609,1.1479820614113123e-06,2005,2609,2.539295564929489e-06,0.022390393540263176,1.0716383940234664e-06,0.0002497152308933437,0.0007134720882666963,8.4875,0.00017836802206667407
2610,1.139542973760399e-06,2005,2610,2.5019614895427367e-06,0.022221317514777184,1.0645810561982216e-06,0.00024572722031734884,0.0007020777723352825,2.7125,0.00017551944308382062
2611,1.1338613603584236e-06,2005,2611,2.476606368873036e-06,0.02207454852759838,1.05808442185662e-06,0.0002430608437862247,0.0006944595536749278,-1.7875001,0.00017361488841873194
2612,1.129047973336128e-06,2005,2612,2.456301899655955e-06,0.021936474367976192,1.0518574526940938e-06,0.00024095312983263287,0.0006884375138075225,-1.7875001,0.00017210937845188063
2613,1.12398572582606e-06,2005,2613,2.4359555936825927e-06,0.02179913781583309,1.045690055434534e-06,0.00023884160327725112,0.0006824045807921461,-0.5124999,0.00017060114519803653
2614,1.1182311254742672e-06,2005,2614,2.413621132291155e-06,0.02165750414133072,1.0394909395472496e-06,0.0002365126711083576,0.0006757504888810217,3.0124998,0.00016893762222025543
2615,1.111590108848759e-06,2005,2615,2.387730091868434e-06,0.021511727944016457,1.0331950761610642e-06,0.00023379018239211288,0.0006679719496917512,3.8375,0.0001669929874229378
2616,1.105111664401193e-06,2005,2616,2.3623697416041973e-06,0.02137069031596184,1.0269876611346265e-06,0.00023112056078389287,0.0006603444593825511,1.3625001,0.00016508611484563777
2617,1.0989988368237393e-06,2005,2617,2.3392685761791654e-06,0.021231323480606083,1.0209209904132877e-06,0.0002287054376211017,0.0006534441074888621,4.1375,0.00016336102687221552
2618,1.0920335853370487e-06,2005,2618,2.312761353095993e-06,0.021086746826767918,1.0147524562853505e-06,0.00022591749439015987,0.0006454785554004569,5.8625,0.00016136963885011421
2619,1.0952901448035846e-06,2005,2619,2.3234993022924755e-06,0.02108670212328434,1.0102999112859834e-06,0.00022738194093108174,0.0006496626883745193,8.1125,0.00016241567209362984
2620,1.1144068139401495e-06,2005,2620,2.406762860118761e-06,0.021082865074276924,1.0086479278470506e-06,0.00023683434119448066,0.0006766695462699448,8.7125,0.0001691673865674862
2621,1.1057819619963993e-06,2005,2621,2.3719753698969726e-06,0.020930295810103416,1.0022649803431705e-06,0.0002331123687326908,0.0006660353392362595,3.2375002,0.00016650883480906487
2622,1.0993702517225756e-06,2005,2622,2.346836708966293e-06,0.020792506635189056,9.96333028524532e-07,0.00023046106798574326,0.0006584601942449808,2.7125,0.0001646150485612452
2623,1.0925882634182926e-06,2005,2623,2.320836983926711e-06,0.020649611949920654,9.90395960798196e-07,0.00022772848024033007,0.0006506528006866574,7.0625,0.00016266320017166436
2624,1.0842525171028685e-06,2005,2624,2.2883436940901447e-06,0.02049626223742962,9.842267445492323e-07,0.000224284827709198,0.0006408137934548515,9.1625,0.00016020344836371287
2625,1.0752228263299914e-06,2005,2625,2.2529404759552563e-06,0.02033979631960392,9.779779475138641e-07,0.00022051889391150328,0.0006300539826042951,9.5375,0.00015751349565107378
2626,1.0665356739991694e-06,2005,2626,2.219040425188723e-06,0.020189575850963596,9.718429510030546e-07,0.00021690635185223075,0.0006197324338635165,7.5875,0.00015493310846587913
2627,1.0589097882984786e-06,2005,2627,2.189685119446949e-06,0.020047055557370186,9.659422630647896e-07,0.00021379449754022062,0.0006108414215434875,7.1375,0.00015271035538587187
2628,1.0516830570850288e-06,2005,2628,2.1621456198772653e-06,0.019909126684069637,9.601586725693778e-07,0.00021088116045575592,0.0006025176013021598,6.3125,0.00015062940032553994
2629,1.0443612836752436e-06,2005,2629,2.1344717424653936e-06,0.01976653560996056,9.544025942886947e-07,0.00020797371689695865,0.0005942106197055962,10.3625,0.00014855265492639904
2630,1.0353990091971355e-06,2005,2630,2.1002647372370116e-06,0.01961415633559227,9.484329552833515e-07,0.00020435272017493844,0.0005838649147855385,12.012501,0.00014596622869638462
2631,1.0259940381729393e-06,2005,2631,2.064419732050737e-06,0.01946199312806129,9.42461838349118e-07,0.00020054036576766518,0.0005729724736219005,11.4125,0.00014324311840547513
2632,1.017141244119557e-06,2005,2632,2.031082203757251e-06,0.019314533099532127,9.366561357637692e-07,0.00019700413395185024,0.0005628689541481435,11.1875,0.00014071723853703588
2633,1.0082723065352184e-06,2005,2633,1.998131438085693e-06,0.0191652849316597,9.309508186561287e-07,0.0001935266627697274,0.0005529333221992212,13.2125,0.0001382333305498053
2634,9.986947588913608e-07,2005,2634,1.96271048480412e-06,0.01901489868760109,9.252433983419904e-07,0.00018976812134496868,0.0005421946324141963,12.8375,0.00013554865810354907
2635,9.894704362523044e-07,2005,2635,1.929181053128559e-06,0.01886758767068386,9.197197528010292e-07,0.00018621950584929442,0.0005320557309979841,13.0625,0.00013301393274949602
2636,9.804615501707303e-07,2005,2636,1.8968898984894626e-06,0.01872443407773972,9.143356578533712e-07,0.00018279746291227641,0.0005222784654636469,12.0875,0.00013056961636591174
2637,9.720021125758649e-07,2005,2637,1.867248784037656e-06,0.01858496479690075,9.091525612348049e-07,0.00017967239546123892,0.0005133497013178255,12.4625,0.00012833742532945638
2638,1.0472921303517069e-06,2005,2638,2.12989380088402e-06,0.12519538402557373,9.165302117253306e-07,0.0002096740499837324,0.0005990687142392355,12.012501,0.00014976717855980887
2639,1.6943799892032985e-06,2005,2639,4.498092039284529e-06,0.2211976796388626,1.008892809295503e-06,0.0004762571770697832,0.0013607347916279522,5.5625,0.00034018369790698804
2640,2.834512088156771e-06,2005,2640,8.675600838614628e-06,0.03448166698217392,1.1755876130337128e-06,0.0009463491151109338,0.002703854614602668,8.2625,0.000675963653650667
2641,2.74490480478562e-06,2005,2641,8.29933378554415e-06,0.03755224496126175,1.157909082394326e-06,0.0009042787714861332,0.0025836536328175236,7.5125,0.0006459134082043809
2642,2.7184887585463002e-06,2005,2642,8.156103831424844e-06,0.03954862430691719,1.1493034435261507e-06,0.0008884227136150002,0.0025383506103285724,7.6625,0.0006345876525821431
2643,2.8284673589951126e-06,2005,2643,8.489994797855617e-06,0.0603896751999855,1.1603030998230681e-06,0.0009263387764804064,0.002646682218515447,7.9625,0.0006616705546288618
2644,3.0785004128119913e-06,2005,2644,9.32666353037348e-06,0.05261707305908203,1.1915955155927804e-06,0.0010207477025687695,0.0029164220073393415,6.4625,0.0007291055018348354
2645,3.114631681455648e-06,2005,2645,9.40919835556997e-06,0.03608842566609383,1.1918103837160743e-06,0.001030305284075439,0.002943729383072683,9.2375,0.0007359323457681707
2646,3.2352777452615555e-06,2005,2646,9.751345714903437e-06,0.07773222029209137,1.2031533742629108e-06,0.0010692131472751498,0.0030548947065004283,7.8875,0.0007637236766251071
2647,3.882540568156401e-06,2005,2647,1.1919640201085713e-05,0.08543580025434494,1.2896930456918199e-06,0.0013136204797774553,0.0037532013707927297,5.3375,0.0009383003426981824
2648,4.473042281460948e-06,2005,2648,1.3873738680558747e-05,0.0725807175040245,1.3672515706275592e-06,0.0015338925877586007,0.004382550250738859,7.7375,0.0010956375626847148
2649,4.964132131135557e-06,2005,2649,1.5439753042301166e-05,0.09229262173175813,1.4286345049185913e-06,0.0017104094149544835,0.004886884042727096,6.3125,0.001221721010681774
2650,5.280396635498619e-06,2005,2650,1.6441603293060325e-05,0.0561317503452301,1.4653120388175012e-06,0.001822978141717613,0.005208508976336038,3.3125,0.0013021272440840094
2651,4.914252258458873e-06,2005,2651,1.5127302503969986e-05,0.05212219804525376,1.4056612371859958e-06,0.0016747135668992994,0.00478489590542657,4.0625,0.0011962239763566424
2652,6.7045011746813535e-06,2005,2652,2.0855288312304765e-05,0.07611767202615738,1.6385292838094758e-06,0.002320221392437816,0.00662920397839376,7.9625,0.00165730099459844
2653,1.0766743798740206e-05,2005,2653,3.4177635825471946e-05,0.1131669580936432,2.1835965071659302e-06,0.003820805111899972,0.01091658603399992,11.487499,0.00272914650849998
2654,9.31993326958036e-06,2005,2654,2.9240296498755928e-05,0.0960303544998169,1.9759231690841257e-06,0.0032643151935189962,0.009326614838625704,12.387501,0.002331653709656426
2655,7.957876732689328e-06,2005,2655,2.4631754058646038e-05,0.0812867283821106,1.782232402547379e-06,0.002744719153270125,0.007842054723628929,8.4125,0.001960513680907232
2656,7.0286823756759995e-06,2005,2656,2.1486188416020013e-05,0.0712997168302536,1.6486877711940906e-06,0.002390143228694797,0.006828980653413706,7.7375,0.0017072451633534265
2657,6.303643203864341e-06,2005,2657,1.9033983335248198e-05,0.06358685344457626,1.5442715266544838e-06,0.0021140773314982653,0.006040220947137901,9.3125,0.0015100552367844752
2658,5.683257313648937e-06,2005,2658,1.694193088042084e-05,0.057072900235652924,1.456216637052421e-06,0.0018791353795677426,0.005368958227336408,12.387501,0.001342239556834102
2659,5.138998858456034e-06,2005,2659,1.5114454981812742e-05,0.05151894688606262,1.3807759842165979e-06,0.0016741611761972306,0.004783317646277802,13.2875,0.0011958294115694504
2660,4.678251571021973e-06,2005,2660,1.3574251170211936e-05,0.04691099375486374,1.3189323908591177e-06,0.0015015298267826438,0.004290085219378983,13.887501,0.0010725213048447457
2661,4.301390617911238e-06,2005,2661,1.2317756954871585e-05,0.04324289411306381,1.2690695712080924e-06,0.0013605275889858606,0.0038872216828167447,11.9375,0.0009718054207041862
2662,4.005167284049094e-06,2005,2662,1.133070054493146e-05,0.04037279635667801,1.2298476121941349e-06,0.001249692868441343,0.003570551052689552,10.8125,0.000892637763172388
2663,3.750598125407123e-06,2005,2663,1.0486131941433996e-05,0.03790496289730072,1.1969862043770263e-06,0.0011549979681149125,0.003299994194614036,12.3125,0.000824998548653509
2664,3.5142265915055763e-06,2005,2664,9.708029210742096e-06,0.035663895308971405,1.167665345747082e-06,0.0010678299004212024,0.003050942572632007,13.137501,0.0007627356431580017
2665,3.3057908694900107e-06,2005,2665,9.024930477607995e-06,0.033736225217580795,1.1421286671975395e-06,0.0009912379318848252,0.0028321083768137866,12.012501,0.0007080270942034467
2666,3.2068326163425813e-06,2005,2666,8.67882863531122e-06,0.04068811982870102,1.1297254332021112e-06,0.0009524593479000033,0.0027213124225714384,8.6375,0.0006803281056428596
2667,3.332983396830969e-06,2005,2667,9.019837307278067e-06,0.051931731402873986,1.147333591688948e-06,0.0009911204688251019,0.0028317727680717197,6.8375,0.0007079431920179299
2668,3.4607721772772493e-06,2005,2668,9.376940397487488e-06,0.03593238443136215,1.1638819614745444e-06,0.0010314690880477428,0.0029470545372792655,5.9375,0.0007367636343198164
2669,3.319019015179947e-06,2005,2669,8.911767508834599e-06,0.0331718884408474,1.1423014711908763e-06,0.0009793509962037208,0.0027981457034392024,11.7875,0.0006995364258598006
2670,3.14111048282939e-06,2005,2670,8.341197826666757e-06,0.03155190125107765,1.1165186606376663e-06,0.0009154222207143904,0.002615492059183973,12.8375,0.0006538730147959932
2671,3.1545405363431196e-06,2005,2671,8.334768608619925e-06,0.05321966856718064,1.1172378435730934e-06,0.0009149948600679637,0.0026142710287656106,8.3375,0.0006535677571914026
2672,3.3170047117891954e-06,2005,2672,8.792868356977124e-06,0.03412378206849098,1.1388979146431666e-06,0.0009667889680713416,0.0027622541944895477,6.1625,0.0006905635486223869
2673,3.209320766472956e-06,2005,2673,8.439624252787326e-06,0.032450862228870385,1.1199847449461229e-06,0.0009270341251976787,0.002648668929136225,6.9875,0.0006621672322840562
2674,3.606802692956989e-06,2005,2674,9.541614417685196e-06,0.10276228934526443,1.1726567663572494e-06,0.0010517260525375602,0.0030049315786787436,5.0375,0.0007512328946696859
2675,4.422701294970467e-06,2005,2675,1.1912587979168165e-05,0.041318919509649284,1.286025735680596e-06,0.0013192801270633936,0.0037693717916096963,2.1125002,0.0009423429479024241
2676,4.2036590457428255e-06,2005,2676,1.1226213246118277e-05,0.03927270323038101,1.2480541045079008e-06,0.0012417442630976439,0.0035478407517075543,4.7375,0.0008869601879268886
2677,4.726379302155691e-06,2005,2677,1.2645901733776554e-05,0.04521691054105759,1.3147338222552207e-06,0.001402371795848012,0.004006776559565749,8.2625,0.0010016941398914372
2678,6.257767381612212e-06,2005,2678,1.698816049611196e-05,0.09144732356071472,1.5249448779286467e-06,0.001892846659757197,0.005408133313591992,8.9375,0.001352033328397998
2679,6.5370613810955555e-06,2005,2679,1.772245559550356e-05,0.060487430542707436,1.5569274864901672e-06,0.0019756052643060684,0.00564458646944591,7.3625,0.0014111466173614775
2680,6.003071575833019e-06,2005,2680,1.612577398191206e-05,0.05340852215886116,1.4751681192137769e-06,0.001795537187717855,0.0051301062506224435,11.0375,0.0012825265626556109
2681,5.44976592209423e-06,2005,2681,1.4486944564851001e-05,0.04838145524263382,1.3935698461864376e-06,0.0016112306620925665,0.004603516177407333,14.4125,0.0011508790443518332
2682,4.934629032504745e-06,2005,2682,1.2971919204574077e-05,0.043833516538143165,1.321495574302389e-06,0.0014411587035283446,0.0041175962957952705,16.4375,0.0010293990739488176
2683,4.6050654418650075e-06,2005,2683,1.1986924619122874e-05,0.04967664182186127,1.2797879662684863e-06,0.0013308784691616893,0.003802509911890541,16.2875,0.0009506274779726352
2684,5.204008630244061e-06,2005,2684,1.3572506759373935e-05,0.11523202061653134,1.3753175380770701e-06,0.0015112764667719605,0.004317932762205602,14.5625,0.0010794831905514004
2685,6.7549358391261185e-06,2005,2685,1.782352410373278e-05,0.09578900039196014,1.6222218164330116e-06,0.001993211917579174,0.0056948911930833545,13.4375,0.0014237227982708386
2686,7.812972398824057e-06,2005,2686,2.0655254047596827e-05,0.11325917392969133,1.8056291537504882e-06,0.0023142143618315463,0.006612041033804418,11.262501,0.0016530102584511046
2687,9.886280167847873e-06,2005,2687,2.620981831569225e-05,0.16574643552303314,2.153755758627085e-06,0.0029434754978865385,0.00840992999396154,10.8125,0.002102482498490385
2688,1.110392258851789e-05,2005,2688,2.9493015972548164e-05,0.0954158529639244,2.3951661205501296e-06,0.003315574722364545,0.009473070635327272,13.6625,0.002368267658831818
2689,9.287369721278084e-06,2005,2689,2.446801227051765e-05,0.07898647338151933,2.1582518456852995e-06,0.0027470816858112808,0.00784880481660366,15.387501,0.001962201204150915
2690,7.945132892928086e-06,2005,2690,2.0767909518326636e-05,0.06723017990589142,1.9908118247258244e-06,0.0023286298383027315,0.006653228109436376,14.7875,0.001663307027359094
2691,6.933414624654687e-06,2005,2691,1.7993803339777514e-05,0.05853733047842979,1.875142402241181e-06,0.002015228383243084,0.005757795380694526,15.612499,0.0014394488451736315
2692,6.1534647102234885e-06,2005,2692,1.585937206982635e-05,0.052041564136743546,1.786074790288694e-06,0.0017738186288625004,0.00506805322532143,13.362499,0.0012670133063303576
