,Year,DON_Loss(gN/day/m2)_Delineated_Average,NH4_Loss(gN/day/m2)_Delineated_Average,NO3_Loss(gN/day/m2)_Delineated_Average,Runoff_All(mm/day)_Delineated_Average,DOC_Loss(gC/day/m2)_Delineated_Average,Step,DOC_mg/L,Sfc_Water_Temp_C,CO2
2720,2005,5.846605745318811e-06,1.8565768868938903e-06,1.4891737691868911e-06,0.0125133218243718,0.0006525908829644322,2720,0.001864545379898378,15.987499,0.0004661363449745945
2721,2005,5.422504273155937e-06,1.6897962495932006e-06,1.4618221939599607e-06,0.011414136737585,0.0006056517595425248,2721,0.001730433598692928,16.8125,0.000432608399673232
2722,2005,5.013159352529328e-06,1.530660483695101e-06,1.4274103250500048e-06,0.0103567745536565,0.000560447690077126,2722,0.0016012791145060745,19.0625,0.0004003197786265186
2723,2005,4.61101717519341e-06,1.3764902178081684e-06,1.385522978125664e-06,0.0093435309827327,0.0005160183063708246,2723,0.001474338018202356,19.8875,0.000368584504550589
2724,2005,4.244350748194847e-06,1.2362479537841864e-06,1.3434341781248804e-06,0.0084377527236938,0.00047547442954964936,2724,0.0013584983701418554,19.962502,0.00033962459253546385
2725,2005,3.934252163162455e-06,1.118257728194294e-06,1.3022382745475625e-06,0.0076948464848101,0.0004410748078953475,2725,0.00126021373684385,17.787498,0.0003150534342109625
2726,2005,3.673606443044264e-06,1.0179326181969373e-06,1.2664402220252668e-06,0.0070607778616249,0.00041222307481803,2726,0.0011777802137658,18.9875,0.00029444505344145
2727,2005,3.4123845580325e-06,9.18913713121583e-07,1.2256631407581151e-06,0.0064288550056517,0.00038336109719239175,2727,0.0010953174205496907,21.3875,0.0002738293551374227
2728,2005,3.154075102429488e-06,8.225987357945996e-07,1.180481604023953e-06,0.0058228275738656,0.00035478113568387926,2728,0.0010136603876682265,21.9875,0.0002534150969170566
2729,2005,2.933110408775974e-06,7.389046459138626e-07,1.1419313068472547e-06,0.0053239753469824,0.0003303223929833621,2729,0.0009437782656667488,21.6125,0.0002359445664166872
2730,2005,2.768654894680367e-06,6.759836423952947e-07,1.10848441181588e-06,0.0049610352143645,0.0003119735629297793,2730,0.0008913530369422266,15.987499,0.00022283825923555666
2731,2005,2.6419693313073367e-06,6.273505732679041e-07,1.077718934539007e-06,0.0046734861098229,0.0002978431584779173,2731,0.0008509804527940495,15.387501,0.00021274511319851238
2732,2005,2.5195704438374378e-06,5.828393341289484e-07,1.0416301847726572e-06,0.0043946597725152,0.00028422189643606544,2732,0.0008120625612459013,16.8125,0.00020301564031147533
2733,2005,2.391976522631012e-06,5.388105250858644e-07,9.998229870689102e-07,0.0041054966859519,0.0002700551995076239,2733,0.0007715862843074969,18.837502,0.00019289657107687423
2734,2005,2.255368144687964e-06,4.934701678394049e-07,9.529024396215392e-07,0.0037991420831531,0.00025491041014902294,2734,0.0007283154575686371,21.087502,0.00018207886439215926
2735,2005,2.120139924954856e-06,4.5003693571743497e-07,9.03910176930367e-07,0.0035100553650408,0.00023985971347428856,2735,0.000685313467069396,20.1125,0.000171328366767349
2736,2005,2.005142050620634e-06,4.129174158151727e-07,8.602008847446996e-07,0.0032671503722667,0.0002270415861858055,2736,0.0006486902462451586,19.0625,0.00016217256156128966
2737,2005,1.923157469718717e-06,3.855470822600182e-07,8.264461257567746e-07,0.0031115075107663,0.00021787990408483893,2737,0.0006225140116709685,15.9125,0.00015562850291774211
2738,2005,1.8973066744365497e-06,3.705639244344639e-07,8.156022772709548e-07,0.0030711621511727,0.0002151291846530512,2738,0.0006146548132944321,18.3875,0.00015366370332360802
2739,2005,1.8684971792026768e-06,3.544429318935727e-07,8.025322131288704e-07,0.0029759176541119,0.00021206522069405764,2739,0.0006059006305544505,20.712502,0.00015147515763861262
2740,2005,1.8055027339869407e-06,3.326705098061211e-07,7.748026291665155e-07,0.0028724311850965,0.0002051265473710373,2740,0.0005860758496315352,20.037498,0.0001465189624078838
2741,2005,1.7687751778794336e-06,3.156101229251363e-07,7.569039439658809e-07,0.0027630266267806,0.00020114176732022315,2741,0.0005746907637720662,20.787498,0.00014367269094301655
2742,2005,1.6714080857127556e-06,2.882506748846936e-07,7.125842103050672e-07,0.0025615764316171,0.00019027618691325188,2742,0.0005436462483235768,21.6125,0.0001359115620808942
2743,2005,1.5755039157738793e-06,2.617816790007055e-07,6.685821745122666e-07,0.0023649577051401,0.00017957217642106116,2743,0.0005130633612030319,22.8125,0.00012826584030075798
2744,2005,1.4854443861622713e-06,2.375427641254646e-07,6.261187195377715e-07,0.0021886816248297,0.00016948320262599736,2744,0.0004842377217885639,21.3875,0.00012105943044714098
2745,2005,1.4205173783921057e-06,2.1885641388053045e-07,5.934678597441234e-07,0.0020737571176141,0.00016223093552980572,2745,0.0004635169586565878,20.1125,0.00011587923966414695
2746,2005,1.3737230801780242e-06,2.036466497656875e-07,5.672016527569212e-07,0.001969163538888,0.00015702948439866304,2746,0.00044865566971046586,21.0125,0.00011216391742761646
2747,2005,1.37122390242439e-06,1.9606622458923087e-07,5.61490537620557e-07,0.0020345060620456,0.00015697459457442164,2747,0.00044849884164120473,22.1375,0.00011212471041030118
2748,2005,1.5102758652574266e-06,2.0763954466929133e-07,6.130491669864568e-07,0.0023029714357107,0.00017307576490566134,2748,0.0004945021854447468,21.837502,0.0001236255463611867
2749,2005,2.2795970835431945e-06,3.0558280172954255e-07,9.346468914372964e-07,0.0045291897840797,0.00026158508262597024,2749,0.000747385950359915,18.7625,0.00018684648758997876
2750,2005,4.363188054412603e-06,5.619407374979346e-07,1.7935255982592937e-06,0.0088295387104153,0.0005010180757381022,2750,0.0014314802163945778,18.462502,0.00035787005409864444
2751,2005,4.829505542147672e-06,6.003095336382103e-07,1.987614041354391e-06,0.0100521026179194,0.0005550605128519237,2751,0.001585887179576925,18.6125,0.00039647179489423124
2752,2005,5.165249604033306e-06,6.206783496054413e-07,2.1169771571294405e-06,0.0106827327981591,0.000594023906160146,2752,0.0016972111604575601,17.037498,0.00042430279011439003
2753,2005,4.903051376459189e-06,5.701498935195559e-07,1.99454188987147e-06,0.009931530803442,0.0005643324693664908,2753,0.0016123784839042596,18.9875,0.0004030946209760649
2754,2005,4.456941496755462e-06,5.010878680877795e-07,1.7968368410947733e-06,0.0088143534958362,0.0005135510582476854,2754,0.00146728873785053,21.3875,0.0003668221844626325
2755,2005,4.245965101290494e-06,4.627278258340084e-07,1.6971226841633325e-06,0.0084714600816369,0.0004898154293186963,2755,0.0013994726551962752,21.3125,0.0003498681637990688
2756,2005,4.765836365550058e-06,5.043009991823055e-07,1.8945097508549225e-06,0.0100212804973125,0.0005505259032361209,2756,0.0015729311521032027,22.287498,0.0003932327880258007
2757,2005,5.643335043714615e-06,5.766222557213041e-07,2.229539177278639e-06,0.0120249381288886,0.0006526516517624259,2757,0.0018647190050355028,21.6875,0.0004661797512588757
2758,2005,6.329366897261934e-06,6.261492444536998e-07,2.487558731445461e-06,0.0140322344377636,0.0007328371284529567,2758,0.0020938203670084476,21.2375,0.0005234550917521119
2759,2005,6.780689091101522e-06,6.458117240981665e-07,2.6397351575724315e-06,0.0146639673039317,0.0007857895689085126,2759,0.002245113054024322,20.1125,0.0005612782635060805
2760,2005,7.138754881452769e-06,6.625174933105882e-07,2.7584283088799566e-06,0.0164247378706932,0.0008281698683276772,2760,0.0023661996237933636,20.412498,0.0005915499059483409
2761,2005,8.171256922651082e-06,7.310212595257326e-07,3.1237925668392563e-06,0.0183345731347799,0.0009489068179391325,2761,0.00271116233696895,21.3125,0.0006777905842422375
2762,2005,7.671708772249985e-06,6.654874482592277e-07,2.8994845706620254e-06,0.0173130147159099,0.0008917977684177458,2762,0.0025479936240507027,20.9375,0.0006369984060126757
2763,2005,1.582583354320377e-05,1.3752617178397486e-06,5.944900294707622e-06,0.0474022589623928,0.0018415739759802,2763,0.005261639931372001,18.912498,0.0013154099828430002
2764,2005,3.890553853125312e-05,3.268208274675999e-06,1.44644236570457e-05,0.1129878088831901,0.0045308973640203,2764,0.012945421040058,19.7375,0.0032363552600145
2765,2005,7.113371248124167e-05,6.0078191381762736e-06,2.5854255000012927e-05,0.2564338743686676,0.0082887411117553,2765,0.023682117462158002,20.5625,0.0059205293655395005
2766,2005,0.00013611657777801156,1.1152780643897133e-05,4.850795085076243e-05,0.4526903629302978,0.0158558096736669,2766,0.045302313353334,19.212502,0.0113255783383335
2767,2005,0.00012128015805501492,9.898808457364794e-06,4.185740908724256e-05,0.4327400922775268,0.0140896998345851,2767,0.04025628524167171,17.6375,0.010064071310417928
2768,2005,0.00011704122880473732,9.221253094437998e-06,3.929715603590012e-05,0.3767543733119964,0.0135620823130011,2768,0.038748806608574576,18.462502,0.009687201652143644
2769,2005,6.039867366780527e-05,4.628408078133361e-06,1.9791028535109945e-05,0.1827424615621566,0.0069820540957152,2769,0.019948725987757716,18.537498,0.004987181496939429
2770,2005,4.276214531273581e-05,3.222910891054198e-06,1.3758027307630982e-05,0.1259796023368835,0.0049421391449868,2770,0.014120397557105145,19.212502,0.003530099389276286
2771,2005,4.730160799226724e-05,3.5815332921629306e-06,1.4932789781596512e-05,0.149397075176239,0.0054676015861332,2771,0.015621718817523429,17.1875,0.0039054297043808572
2772,2005,5.251538459560834e-05,3.90439345210325e-06,1.6255089576588944e-05,0.1567597091197967,0.0060707638040184,2772,0.017345039440052574,19.287498,0.0043362598600131435
2773,2005,3.899833609466441e-05,2.8699732865788974e-06,1.1844863365695346e-05,0.1140094548463821,0.0045083235017955,2773,0.012880924290844286,19.212502,0.0032202310727110716
2774,2005,5.076197339803912e-05,3.792316420003772e-06,1.509585854364559e-05,0.1661079078912735,0.0058697639033198,2774,0.016770754009485144,17.337502,0.004192688502371286
2775,2005,0.00010017807653639466,7.581437330372864e-06,2.889255847549066e-05,0.3484566211700439,0.0115766357630491,2775,0.03307610218014029,14.7875,0.008269025545035072
2776,2005,0.00013187147851567715,1.002443332254188e-05,3.66499662050046e-05,0.4572971165180206,0.015203334391117,2776,0.04343809826033429,15.8375,0.010859524565083573
2777,2005,0.00012900365982204676,9.857718396233396e-06,3.4561071515781805e-05,0.4453746974468231,0.0148269338533282,2777,0.04236266815236629,16.6625,0.010590667038091573
2778,2005,0.00010859183385036886,8.291698577522766e-06,2.8262587875360623e-05,0.3594808578491211,0.0124512687325477,2778,0.035575053521564856,17.6375,0.008893763380391214
2779,2005,7.551432645414025e-05,5.751101070927689e-06,1.9224298739572987e-05,0.2382410764694214,0.0086470730602741,2779,0.024705923029354572,17.712502,0.006176480757338643
2780,2005,5.4451633332064375e-05,4.143840669712517e-06,1.3617293916468045e-05,0.1663088053464889,0.0062346593476831,2780,0.017813312421951714,18.537498,0.004453328105487929
2781,2005,4.14706373703666e-05,3.1447236779058585e-06,1.0207028026343323e-05,0.1215687692165374,0.0047506350092589,2781,0.013573242883596856,18.462502,0.003393310720899214
2782,2005,3.18644852086436e-05,2.408563432254596e-06,7.727518095634878e-06,0.0905950218439102,0.0036531728692352,2782,0.01043763676924343,19.1375,0.0026094091923108574
2783,2005,2.5675368306110613e-05,1.9322767457197187e-06,6.136966021585977e-06,0.0706838071346283,0.0029462783131748,2783,0.008417938037642287,18.6875,0.0021044845094105717
2784,2005,2.2507460016640835e-05,1.69812176409323e-06,5.295536084304331e-06,0.0618955828249454,0.0025844576302915,2784,0.007384164657975715,16.4375,0.0018460411644939288
2785,2005,2.077882527373731e-05,1.5644106952095171e-06,4.808762696484337e-06,0.0556352324783802,0.0023877106141299,2785,0.006822030326085429,17.787498,0.0017055075815213573
2786,2005,1.7792019207263365e-05,1.3367330211622177e-06,4.0538207031204365e-06,0.0466276295483112,0.0020464288536459,2786,0.005846939581845428,19.1375,0.001461734895461357
2787,2005,1.5943560356390662e-05,1.1943315030293888e-06,3.5829880289384164e-06,0.0412976816296577,0.0018360156100243,2787,0.005245758885783715,20.412498,0.0013114397214459288
2788,2005,1.4327772078104315e-05,1.0648335546648011e-06,3.178447968821274e-06,0.0361772179603576,0.0016519193304702,2788,0.004719769515629143,20.4875,0.0011799423789072858
2789,2005,1.2400677405821623e-05,9.136041398960516e-07,2.7147748369316105e-06,0.0305916257202625,0.0014312486164271,2789,0.004089281761220287,19.662498,0.0010223204403050717
2790,2005,1.1153991181345193e-05,8.163378311110137e-07,2.40819099417422e-06,0.02720433101058,0.0012885611504316,2790,0.003681603286947429,18.7625,0.0009204008217368572
2791,2005,1.0235265108349267e-05,7.428948833876348e-07,2.177675014536362e-06,0.0244416911154985,0.0011835285695269,2791,0.0033815101986482857,19.0625,0.0008453775496620714
2792,2005,9.364750439999623e-06,6.760020596630056e-07,1.962369424290955e-06,0.0221592467278242,0.0010838019661605,2792,0.0030965770461728573,18.3875,0.0007741442615432143
2793,2005,8.716669981367886e-06,6.247976784834464e-07,1.7975968376049425e-06,0.0202222540974617,0.001009692903608,2793,0.002884836867451429,18.837502,0.0007212092168628572
2794,2005,7.862412530812435e-06,5.590795808529947e-07,1.5959240045049228e-06,0.0178765878081321,0.000911662878934294,2794,0.0026047510826694114,19.8875,0.0006511877706673529
2795,2005,7.121981525415322e-06,5.025409564041183e-07,1.422106947757129e-06,0.0158931836485862,0.0008265767246484756,2795,0.0023616477847099304,19.1375,0.0005904119461774826
2796,2005,6.501545612991322e-06,4.5535489334724854e-07,1.2761631751345703e-06,0.0142474984750151,0.0007552517927251756,2796,0.0021578622649290734,19.0625,0.0005394655662322684
2797,2005,5.954239441052778e-06,4.136319660119625e-07,1.1487124993436737e-06,0.012808421626687,0.0006923575419932604,2797,0.00197816440569503,19.8125,0.0004945411014237574
2798,2005,6.233196472749114e-06,4.33597932669727e-07,1.1872673439938808e-06,0.0141313150525093,0.0007256282260641456,2798,0.002073223503040416,19.962502,0.000518305875760104
2799,2005,7.228615231724689e-06,4.986507065041224e-07,1.3594440133601893e-06,0.0163571257144212,0.0008423539693467319,2799,0.0024067256267049485,19.8125,0.0006016814066762371
2800,2005,6.935142209840706e-06,4.736728840271098e-07,1.2853469115725602e-06,0.0154046090319752,0.0008088033646345139,2800,0.002310866756098611,18.6125,0.0005777166890246528
2801,2005,6.374175427481532e-06,4.314182433517999e-07,1.1635331702564145e-06,0.0139389373362064,0.0007440443732775748,2801,0.0021258410665073568,19.4375,0.0005314602666268392
2802,2005,5.867439540452324e-06,3.9261195183826203e-07,1.0552678304520668e-06,0.012572806328535,0.000685621052980423,2802,0.00195891729422978,20.9375,0.000489729323557445
2803,2005,5.352599146135617e-06,3.539532258400868e-07,9.48154649904609e-07,0.011252598837018,0.0006260871887207031,2803,0.001788820539202009,20.337502,0.00044720513480050225
2804,2005,4.95380209031282e-06,3.258593608279625e-07,8.606590995441366e-07,0.01027053873986,0.0005797091289423406,2804,0.001656311796978116,15.387501,0.000414077949244529
2805,2005,4.651953986467561e-06,3.053199577607302e-07,7.910009571787668e-07,0.009501839056611,0.0005446922150440514,2805,0.0015562634715544327,16.7375,0.00038906586788860816
2806,2005,4.349997652752791e-06,2.8482094194259844e-07,7.237998715936556e-07,0.0087380306795239,0.0005097421817481518,2806,0.0014564062335661481,18.837502,0.00036410155839153703
2807,2005,4.051944415550679e-06,2.6448202561368817e-07,6.598123718504212e-07,0.0080030867829918,0.00047522116801701486,2807,0.0013577747657628997,19.287498,0.0003394436914407249
2808,2005,3.7736572267021984e-06,2.451312184348353e-07,6.01641772846051e-07,0.007323620840907,0.00044300107401795685,2808,0.0012657173543370198,20.1125,0.00031642933858425494
2809,2005,3.5338687212060904e-06,2.2828223222859378e-07,5.519047476809646e-07,0.0067647323012351,0.000415242713643238,2809,0.0011864077532663944,20.037498,0.0002966019383165986
2810,2005,3.7265874652803177e-06,2.417697260170826e-07,5.733315333600331e-07,0.0075377039611339,0.0004383437626529485,2810,0.0012524107504369958,19.3625,0.00031310268760924894
2811,2005,4.20464675698895e-06,2.706503323679499e-07,6.365601734614756e-07,0.0083850175142288,0.0004949897993355989,2811,0.0014142565695302828,19.662498,0.0003535641423825707
2812,2005,3.990504410467111e-06,2.550300735038036e-07,5.945142333985132e-07,0.0078778583556413,0.0004701901634689421,2812,0.0013434004670541204,19.5125,0.0003358501167635301
2813,2005,4.715032901003724e-06,3.047966004032787e-07,6.974184429964225e-07,0.0103936670348048,0.0005561159341596067,2813,0.0015889026690274477,18.462502,0.0003972256672568619
2814,2005,6.1854711930209305e-06,3.974177502641396e-07,9.03990212464123e-07,0.0134007828310132,0.000729959923774004,2814,0.00208559978221144,16.7375,0.00052139994555286
2815,2005,5.73455781704979e-06,3.688836613946478e-07,8.246803417932824e-07,0.0122506227344274,0.0006770521285943687,2815,0.0019344346531267678,14.262501,0.00048360866328169195
2816,2005,5.84471217734972e-06,3.806120218996512e-07,8.272500053863041e-07,0.012899394147098,0.0006904679466970265,2816,0.0019727655619915046,15.3125,0.0004931913904978761
2817,2005,6.217094778548926e-06,4.068928376455006e-07,8.643014552944805e-07,0.0134993055835366,0.0007348594954237342,2817,0.0020995985583535264,15.987499,0.0005248996395883816
