,NO3_Loss(gN/day/m2)_Delineated_Average,Step,Runoff_All(mm/day)_Delineated_Average,Year,NH4_Loss(gN/day/m2)_Delineated_Average,DON_Loss(gN/day/m2)_Delineated_Average,DOC_Loss(gC/day/m2)_Delineated_Average,DOC_mg/L,Sfc_Water_Temp_C,CO2
1906,1.2688283277384473e-05,1906,0.0795568153262138,2003,1.1269356036791578e-05,3.57631579390727e-05,0.003877438372001,0.011078395348574285,11.262501,0.0027695988371435713
1907,1.054228050634265e-05,1907,0.0646224096417427,2003,9.4301949502551e-06,2.978059092129115e-05,0.0032296418212354,0.009227548060672571,10.3625,0.002306887015168143
1908,9.255866643798072e-06,1908,0.0561825931072235,2003,8.339850865013432e-06,2.620217128423974e-05,0.0028419999871402,0.008119999963257714,8.3375,0.0020299999908144285
1909,1.0698181540647056e-05,1909,0.0699092373251915,2003,9.734216291690244e-06,3.034490873687901e-05,0.0032916192431002,0.009404626408857714,5.3375,0.0023511566022144286
1910,1.2931990568176843e-05,1910,0.0825971588492393,2003,1.1847259884234518e-05,3.678004213725217e-05,0.0039892955683171,0.011397987338048858,6.6125,0.0028494968345122145
1911,1.0880949048441836e-05,1911,0.0679054111242294,2003,1.0038962500402704e-05,3.103091512457468e-05,0.0033662221394479,0.009617777541279715,10.6625,0.0024044443853199287
1912,9.218380000675095e-06,1912,0.0562756396830081,2003,8.563078154111281e-06,2.634085285535548e-05,0.0028594438917934,0.008169839690838286,12.762501,0.0020424599227095715
1913,7.961412848089822e-06,1913,0.0476756356656551,2003,7.444201855832944e-06,2.2785794499213807e-05,0.0024751033633947,0.0070717238954134285,11.487499,0.0017679309738533571
1914,6.9996563070162665e-06,1914,0.0411541573703289,2003,6.58633689454291e-06,2.006232898565941e-05,0.0021810643374919,0.006231612392834,12.5375,0.0015579030982085
1915,6.213462711457396e-06,1915,0.0358815528452396,2003,5.880949174752459e-06,1.782695653673727e-05,0.0019400804303586,0.005543086943881714,13.512501,0.0013857717359704285
1916,5.570982011704473e-06,1916,0.0316438116133213,2003,5.301662440615473e-06,1.599480128788855e-05,0.0017423360841348,0.004978103097528001,12.6875,0.0012445257743820002
1917,5.118001354276203e-06,1917,0.0288173165172338,2003,4.8993151722243056e-06,1.4711436051584316e-05,0.0016030967235565,0.004580276353018571,7.7375,0.0011450690882546428
1918,5.822994353366084e-06,1918,0.0352065898478031,2003,5.62306468054885e-06,1.6760879589128308e-05,0.0018268895801156,0.0052196845146160005,4.6625,0.0013049211286540001
1919,7.023182206467027e-06,1919,0.0417532548308372,2003,6.823510830145096e-06,2.025349203904625e-05,0.0022083623334765,0.006309606667075715,8.5625,0.0015774016667689287
1920,6.281584319367539e-06,1920,0.0367264971137046,2003,6.140212917671306e-06,1.8146583897760135e-05,0.0019799675792455,0.005657050226415715,12.012501,0.0014142625566039286
1921,5.637716185447061e-06,1921,0.0324319191277027,2003,5.54240705241682e-06,1.630778751859907e-05,0.0017808421980589,0.0050881205658825715,12.612499,0.0012720301414706429
1922,5.104415322421119e-06,1922,0.0289274677634239,2003,5.045374564360827e-06,1.4781213394599035e-05,0.0016153628239408,0.004615322354116572,11.862499,0.001153830588529143
1923,5.94642278883839e-06,1923,0.0367815606296062,2003,5.924792276346125e-06,1.722592605801765e-05,0.0018841276178136,0.0053832217651817145,10.8875,0.0013458054412954286
1924,7.60378634367953e-06,1924,0.0462039001286029,2003,7.6180213000043295e-06,2.205771852459293e-05,0.0024131746031343,0.006894784580383715,6.6125,0.0017236961450959288
1925,6.782589025533525e-06,1925,0.0405449010431766,2003,6.834866780991433e-06,1.9711080312845297e-05,0.0021570052485913,0.006162872138832286,9.3875,0.0015407180347080714
1926,6.075972123653628e-06,1926,0.0357221439480781,2003,6.156523795652902e-06,1.7683007172308862e-05,0.0019362880848348,0.005532251670956572,11.7875,0.001383062917739143
1927,5.475514171848772e-06,1927,0.0316955111920833,2003,5.577150659519248e-06,1.59540450113127e-05,0.0017480894457548,0.004994541273585143,11.487499,0.0012486353183962858
1928,4.979759069101419e-06,1928,0.0284056477248668,2003,5.097533630760154e-06,1.4524252037517726e-05,0.0015924561303108,0.004549874658030858,11.3375,0.0011374686645077145
1929,4.552898644760717e-06,1929,0.025573244318366,2003,4.681126938521629e-06,1.3286566172610035e-05,0.0014581214636564,0.004166061324732572,13.137501,0.001041515331183143
1930,4.185054422123358e-06,1930,0.0231933984905481,2003,4.321489996073069e-06,1.2219052223372271e-05,0.0013418248854577,0.003833785387022,10.8875,0.0009584463467555
1931,1.0599526831356345e-05,1931,0.0836409255862236,2003,1.1104054465249646e-05,3.098285378655419e-05,0.0034050301183015,0.009728657480861429,6.0125,0.002432164370215357
1932,7.010252738837153e-05,1932,0.649939239025116,2003,7.501546497223899e-05,0.0002075062075164169,0.0228144749999046,0.06518421428544172,6.1625,0.01629605357136043
1933,0.00010053105506813154,1933,0.8728339672088623,2003,0.00010955300967907532,0.0003039429429918528,0.0332306735217571,0.09494478149073457,5.1125,0.023736195372683642
1934,5.474854333442636e-05,1934,0.4721057713031769,2003,6.098034646129236e-05,0.0001706595066934824,0.0184680223464965,0.05276577813284714,6.2375,0.013191444533211786
1935,3.49300098605454e-05,1935,0.2857435047626495,2003,3.935101995011792e-05,0.00011024868581444024,0.0118804583325982,0.03394416666456629,7.2125,0.008486041666141572
1936,2.184437289542984e-05,1936,0.1722144186496734,2003,2.4817454686854035e-05,6.925911293365061e-05,0.0074529438279569,0.021294125222734002,9.8375,0.0053235313056835005
1937,1.624545438971836e-05,1937,0.1248092651367187,2003,1.858108771557454e-05,5.15015417477116e-05,0.005544725805521,0.01584207373006,11.7125,0.003960518432515
1938,1.3048266737314408e-05,1938,0.0973172113299369,2003,1.5007755791884849e-05,4.130065644858405e-05,0.0044513661414384,0.012718188975538287,12.237499,0.003179547243884572
1939,1.0692970136005895e-05,1939,0.0779571756720542,2003,1.2364566828182433e-05,3.3808541047619656e-05,0.0036469383630901,0.010419823894543143,10.5875,0.0026049559736357857
1940,9.237681297236122e-06,1940,0.0663031488656997,2003,1.0736792319221422e-05,2.9180497222114354e-05,0.0031507699750363,0.009002199928675143,11.487499,0.0022505499821687857
1941,1.6428153685410507e-05,1941,0.1437082290649414,2003,1.932616032718215e-05,5.179248546482995e-05,0.0056041330099105,0.016011808599744288,9.3875,0.004002952149936072
1942,3.4526859963079914e-05,1942,0.2924895584583282,2003,4.0911181713454425e-05,0.00010925454262178393,0.0118205053731799,0.03377287249479972,7.1375,0.00844321812369993
1943,2.497915193089284e-05,1943,0.2035311758518219,2003,2.984810453199316e-05,7.976830238476396e-05,0.0086055630818009,0.024587323090859713,8.5625,0.006146830772714928
1944,1.7399725038558245e-05,1944,0.1376573145389557,2003,2.092926479235757e-05,5.579155913437717e-05,0.0060137705877423,0.017182201679263716,12.762501,0.004295550419815929
1945,1.3597590623248834e-05,1945,0.105346530675888,2003,1.6432533811894245e-05,4.3555250158533454e-05,0.0046996125020086,0.013427464291453145,15.012501,0.003356866072863286
1946,1.4026220924279189e-05,1946,0.1131416335701942,2003,1.7037918951245956e-05,4.4749795051757246e-05,0.0048369253054261,0.013819786586931716,13.512501,0.003454946646732929
1947,1.5034655916679183e-05,1947,0.1163302585482597,2003,1.8290355001227e-05,4.778257789439522e-05,0.0051728496327996,0.014779570379427431,14.637501,0.0036948925948568578
1948,1.32492523334804e-05,1948,0.1031384393572807,2003,1.6137388229253702e-05,4.1929364670068026e-05,0.0045443424023687,0.012983835435339142,14.9375,0.0032459588588347856
1949,1.684852941252757e-05,1949,0.1390383690595626,2003,2.05651085707359e-05,5.300667544361204e-05,0.0057534701190888,0.016438486054539427,12.5375,0.004109621513634857
1950,2.7677699108608067e-05,1950,0.2422785758972168,2003,3.394236046005972e-05,8.694476855453104e-05,0.0094432514160871,0.02698071833167743,11.3375,0.006745179582919357
1951,3.028090577572584e-05,1951,0.2510702610015869,2003,3.715795537573285e-05,9.521359606878832e-05,0.0103299543261528,0.02951415521757943,12.9125,0.007378538804394858
1952,2.1722682504332624e-05,1952,0.1773926615715026,2003,2.668790875759441e-05,6.838424451416358e-05,0.0074056359007954,0.021158959716558286,12.237499,0.005289739929139572
1953,2.784818570944481e-05,1953,0.2525968849658966,2003,3.443539026193321e-05,8.768331463215873e-05,0.0094956289976835,0.027130368564810003,11.112499,0.006782592141202501
1954,8.424797852057964e-05,1954,0.9294540882110596,2003,0.00010656900121830404,0.0002709516556933522,0.0293009616434574,0.08371703326702115,9.4625,0.020929258316755288
1955,0.00012653089652303606,1955,1.3098492622375488,2003,0.00016311298531945795,0.0004200978437438607,0.0450380891561508,0.12868025473185943,5.1875,0.03217006368296486
1956,5.186722773942165e-05,1956,0.5318099856376648,2003,6.813136860728264e-05,0.00017782501527108252,0.0187987703830003,0.053710772522858004,8.4125,0.013427693130714501
1957,2.617955396999605e-05,1957,0.2703768610954284,2003,3.463480970822275e-05,9.07233261386864e-05,0.0095377815887331,0.027250804539237432,13.137501,0.006812701134809358
1958,2.099939047184307e-05,1958,0.2203527837991714,2003,2.788452184177004e-05,7.226216985145584e-05,0.0076076164841651,0.02173604709761457,13.0625,0.005434011774403643
1959,2.0807288819924e-05,1959,0.207813873887062,2003,2.7641064662020653e-05,7.074264431139454e-05,0.0074725565500557,0.021350161571587714,14.112499,0.0053375403928969285
1960,1.976607927645091e-05,1960,0.19671131670475,2003,2.626314017106779e-05,6.663578096777201e-05,0.0070515279658138,0.020147222759468,13.512501,0.005036805689867
1961,1.9120539946015924e-05,1961,0.1840764731168747,2003,2.53970647463575e-05,6.405208841897547e-05,0.0067846057936549,0.01938458798187114,11.3375,0.004846146995467785
1962,1.7095844668801874e-05,1962,0.163310021162033,2003,2.2710508346790448e-05,5.712072379537858e-05,0.0060490826144814,0.017283093184232573,11.5625,0.004320773296058143
1963,3.082892362726852e-05,1963,0.368926465511322,2003,4.13091984228231e-05,0.00010190478496951982,0.0108489645645022,0.03099704161286343,11.5625,0.007749260403215857
1964,7.66355951782316e-05,1964,0.8713594675064087,2003,0.0001038086847984232,0.0002546725154388696,0.02713686786592,0.07753390818834287,9.5375,0.019383477047085717
1965,5.60770022275392e-05,1965,0.5813633799552917,2003,7.673780055483803e-05,0.00019089998386334628,0.0201540049165487,0.05758287119013915,10.4375,0.014395717797534787
1966,3.534658389980905e-05,1966,0.4243482053279876,2003,4.8908717872109264e-05,0.00012255838373675942,0.0128478957340121,0.036708273525748854,11.5625,0.009177068381437213
1967,3.7461384636117145e-05,1967,0.4386533796787262,2003,5.207192589296028e-05,0.00012923181930091232,0.0135628534480929,0.038751009851694,12.3125,0.0096877524629235
1968,3.0489545679301955e-05,1968,0.3329580724239349,2003,4.249481207807548e-05,0.00010557630594121292,0.0110525656491518,0.031578758997576575,12.237499,0.007894689749394144
1969,2.492838211765047e-05,1969,0.2968359887599945,2003,3.486504647298716e-05,8.651736425235868e-05,0.0090407710522413,0.025830774434975143,11.3375,0.006457693608743786
1970,2.4687298719072714e-05,1970,0.2781484425067901,2003,3.45397274941206e-05,8.506122685503215e-05,0.0089002484455704,0.025429281273058286,11.9375,0.0063573203182645715
1971,2.1362649931688796e-05,1971,0.2341607064008712,2003,2.988014239235781e-05,7.34457717044279e-05,0.0076814331114292,0.02194695174694057,13.137501,0.005486737936735143
1972,1.7107340681832284e-05,1972,0.1777234524488449,2003,2.384923755016644e-05,5.865551793249324e-05,0.0061311782337725,0.017517652096492857,15.012501,0.004379413024123214
1973,1.3597736142401118e-05,1973,0.1419493705034256,2003,1.883718687167857e-05,4.632559284800664e-05,0.0048425067216157,0.013835733490330572,15.387501,0.003458933372582643
1974,1.3455757652991451e-05,1974,0.1520080119371414,2003,1.849580257839989e-05,4.507498670136556e-05,0.004726028535515,0.0135029386729,12.987499,0.003375734668225
1975,1.3633562957693355e-05,1975,0.1302578449249267,2003,1.854695619840641e-05,4.5008728193352e-05,0.0047304010950028,0.013515431700008,14.112499,0.003378857925002
1976,1.1283344974799547e-05,1976,0.106123186647892,2003,1.513570259703556e-05,3.68766559404321e-05,0.0038770881947129,0.011077394842036858,17.5625,0.0027693487105092144
1977,1.0511112122912891e-05,1977,0.0995615348219871,2003,1.3783816029899754e-05,3.350901897647418e-05,0.0035344753414392,0.010098500975540572,18.6875,0.002524625243885143
1978,1.009145944408374e-05,1978,0.0853164047002792,2003,1.2818373761547264e-05,3.113499769824557e-05,0.0032961606048047,0.009417601728013428,18.912498,0.002354400432003357
1979,9.109503480431158e-06,1979,0.0747093185782432,2003,1.1157459994137753e-05,2.718697396630887e-05,0.0028845858760178,0.008241673931479428,17.712502,0.002060418482869857
1980,8.560101377952378e-06,1980,0.0650781393051147,2003,1.0051125173049512e-05,2.4583885533502325e-05,0.0026153698563575,0.007472485303878572,17.9375,0.001868121325969643
1981,1.4235632079362404e-05,1981,0.1811633706092834,2003,1.601398253114894e-05,3.861213190248236e-05,0.0041414694860577,0.011832769960164859,16.6625,0.0029581924900412148
1982,2.740977106441278e-05,1982,0.1996553540229797,2003,2.937974568339996e-05,7.079025090206414e-05,0.0076309782452881,0.02180279498653743,16.8125,0.005450698746634357
1983,2.1744350306107663e-05,1983,0.1512861102819442,2003,2.230741847597528e-05,5.4500054829986766e-05,0.0058672199957072,0.01676348570202057,16.4375,0.004190871425505143
1984,1.7905183995026164e-05,1984,0.1159054264426231,2003,1.7532098354422487e-05,4.340252053225413e-05,0.0046713124029338,0.013346606865525145,17.2625,0.0033366517163812863
1985,1.810894900700077e-05,1985,0.1324738562107086,2003,1.6826874343678355e-05,4.2007235606433824e-05,0.0045314449816942,0.01294698566198343,19.0625,0.0032367464154958573
1986,2.203235817432869e-05,1986,0.143038734793663,2003,1.937802517204545e-05,4.873404395766556e-05,0.0052727088332176,0.015064882380621715,17.5625,0.0037662205951554287
1987,3.888913488481194e-05,1987,0.3633634746074676,2003,3.283455589553341e-05,8.282889757538214e-05,0.0089895902201533,0.02568454348615229,16.3625,0.006421135871538072
1988,7.636177178937942e-05,1988,0.5428974032402039,2003,6.20856590103358e-05,0.00015843853179831058,0.0171982888132333,0.049137968037809426,14.7875,0.012284492009452357
1989,6.41754741081968e-05,1989,0.4192183911800384,2003,5.026151848142035e-05,0.00013078132178634405,0.0141436057165265,0.04041030204721857,17.4875,0.010102575511804643
1990,4.457690738490783e-05,1990,0.2587305009365082,2003,3.346117227920331e-05,8.881378744263202e-05,0.0095769651234149,0.027362757495471145,17.4875,0.006840689373867786
1991,4.002416972070933e-05,1991,0.2893981635570526,2003,2.8846967325080183e-05,7.755468686809763e-05,0.0083612948656082,0.023889413901737714,17.1875,0.0059723534754344285
1992,4.2573868995532393e-05,1992,0.2402406334877014,2003,2.922702879004646e-05,7.957439083838835e-05,0.0085935471579432,0.024552991879837716,18.462502,0.006138247969959429
1993,3.650079452199861e-05,1993,0.2189721912145614,2003,2.3846439944463785e-05,6.604980444535613e-05,0.0071360883302986,0.020388823800853145,19.212502,0.005097205950213286
1994,3.2778963941382244e-05,1994,0.1632087975740432,2003,2.02254577743588e-05,5.707567834178917e-05,0.0061760358512401,0.017645816717828857,19.8125,0.004411454179457214
1995,2.5512177671771497e-05,1995,0.1201287358999252,2003,1.4785185157961678e-05,4.275897299521603e-05,0.0046313269995152,0.013232362855757714,21.087502,0.0033080907139394285
1996,2.1095051124575548e-05,1996,0.0932408422231674,2003,1.1410888873797376e-05,3.383001603651792e-05,0.0036720202770084,0.010491486505738286,21.087502,0.0026228716264345715
1997,1.816982876334805e-05,1997,0.0748223811388015,2003,9.114548447541893e-06,2.7753021640819497e-05,0.0030216206796467,0.008633201941847714,21.837502,0.0021583004854619286
1998,1.6067129763541743e-05,1998,0.0615867935121059,2003,7.4600566222216e-06,2.3363516447716396e-05,0.0025519509799778,0.007291288514222287,20.9375,0.0018228221285555718
1999,1.450681793357944e-05,1999,0.0517499484121799,2003,6.224945991561981e-06,2.0094699721084908e-05,0.0022026188671588,0.006293196763310857,21.2375,0.0015732991908277143
2000,1.7394513633917086e-05,2000,0.0798657163977623,2003,6.861172096250812e-06,2.2668175006401725e-05,0.0025016989093273,0.007147711169506572,21.462502,0.001786927792376643
2001,2.658336052263621e-05,2001,0.0979110300540924,2003,9.62453123065643e-06,3.2629191991873085e-05,0.0036266131792217,0.01036175194063343,20.8625,0.0025904379851583574
2002,2.8134001695434563e-05,2002,0.0855442434549331,2003,9.43611030379543e-06,3.316571019240655e-05,0.0036964761093258,0.010561360312359429,19.0625,0.002640340078089857
2003,2.395583760517184e-05,2003,0.0691650584340095,2003,7.492706117773196e-06,2.737830254773144e-05,0.0030560791492462,0.008731654712132001,19.4375,0.0021829136780330003
2004,2.152230626961682e-05,2004,0.0603383667767047,2003,6.2830486058373936e-06,2.385129300819244e-05,0.002669071778655,0.0076259193675857154,20.6375,0.0019064798418964289
2005,1.9801631424343213e-05,2005,0.0520336925983428,2003,5.4076062951935455e-06,2.1325804482330568e-05,0.0023929143790155,0.006836898225758572,20.1125,0.001709224556439643
